stock_name,stock_code,address1,address2,city,zip,phone,website,industry,sector,fullTimeEmployees
TELEKOM MALAYSIA BERHAD,4863,Menara TM,Jalan Pantai Baharu,Kuala Lumpur,50672,60322409494,https://www.tm.com.my,Telecom Services,Communication Services,19499.0
TENAGA NASIONAL BHD,5347,"No. 3, Jalan Bukit Pantai",Bangsar,Kuala Lumpur,59100,60322965566,https://www.tnb.com.my,Utilities—Regulated Electric,Utilities,31130.0
TEO GUAN LEE CORPORATION BERHAD,9369,Lorong Perusahaan Maju 4,Plot 28 Prai Industrial Estate,Perai,13600,6045076228,https://www.tglcorp.com.my,Apparel Manufacturing,Consumer Cyclical,
TEO SENG CAPITAL BERHAD,7252,Jalan Air Hitam,Lot PTD 25740 Batu 4,Yong Peng,83700,6074672289,https://www.teoseng.com.my,Farm Products,Consumer Defensive,
TEX CYCLE TECHNOLOGY (M) BERHAD,0089,"Lot 8942, Jalan Telok Gong",,Port Klang,42000,60331703987,https://texcycle.com.my,Waste Management,Industrials,
TEXCHEM RESOURCES BERHAD,8702,Menara Boustead Penang,Level 18 39 Jalan Sultan Ahmad Shah,Penang,10050,6042296000,https://texchemgroup.com,Conglomerates,Industrials,2877.0
TFP SOLUTIONS BERHAD,0145,Wisma LMS,"No. 6, Jalan Abd. Rahman Idris Off Jalan Raja Muda Aziz",Kuala Lumpur,50300,60392130688,https://www.tfp.com.my,Information Technology Services,Technology,
TH PLANTATIONS BERHAD,5112,Level 23,Menara TH Selborn 153 Jalan Tun Razak,Kuala Lumpur,50400,60326034800,https://www.thplantations.my,Farm Products,Consumer Defensive,5303.0
THETA EDGE BERHAD,9075,"Lot 11B, Jalan 223",Seksyen 51A,Petaling Jaya,46100,60360430000,https://www.theta-edge.com,Information Technology Services,Technology,197.0
THONG GUAN INDUSTRIES BERHAD,7034,Jalan PKNK 1/6,Lot 52 Kawasan Perusahaan Sungai Petani,Sungai Petani,08000,6044417888,https://www.thongguan.com,Packaging & Containers,Consumer Cyclical,2378.0
THREE-A RESOURCES BERHAD,0012,"AL 308, Lot 590 & Lot 4196",Jalan Industri U19 Kampung Baru Sungai Buloh,Shah Alam,40160,60361562655,https://www.three-a.com.my,Packaged Foods,Consumer Defensive,572.0
THRIVEN GLOBAL BERHAD,7889,"PS1-08, Lumi Tropicana","No.2, Persiaran Tropicana PJU 3",Petaling Jaya,47410,60376881266,https://www.thriven.com.my,Real Estate—Diversified,Real Estate,128.0
TIEN WAH PRESS HOLDINGS BERHAD,7374,"Lot 03-8, Menara Symphony","8th Floor No. 5, Jalan Professor Khoo Kay Kim Seksyen 13",Petaling Jaya,46200,60350313980,https://www.tienwah.com,Specialty Business Services,Industrials,
TIMBERWELL BERHAD,7854,Wisma BSN Sabah Jalan Kemajuan,2nd Floor Karamunsing PO Box 15826,Kota Kinabalu,88000,6088214222,https://timwell.com.my,Lumber & Wood Production,Basic Materials,54.0
TIME DOTCOM BERHAD,5031,"No. 14, Jalan Majistret U1/26",Level 4 HICOM Glenmarie Industrial Park,Shah Alam,40150,60350393000,https://www.time.com.my,Telecom Services,Communication Services,1479.0
TIONG NAM LOGISTICS HOLDINGS BERHAD,8397,Jalan Kempas Baru,Lot 30462,Johor Bahru,81200,6072321299,https://www.tiongnam.com,Integrated Freight & Logistics,Industrials,3000.0
TITIJAYA LAND BERHAD,5239,"N-16-01, Penthouse",Level 16 First Subang Jalan SS15/4G,Subang Jaya,47500,60380229999,https://titijaya.com.my,Real Estate—Development,Real Estate,
TMC LIFE SCIENCES BERHAD,0101,"No. 11, Jalan Teknologi","Level 11 Taman Sains Selangor 1, PJU 5 Kota Damansara",Petaling Jaya,47810,60362871111,https://www.tmclife.com,Medical Care Facilities,Healthcare,
TOMEI CONSOLIDATED BERHAD,7230,Project Jaya Industrial Estate,"8-1, Jalan 2/131A Batu 6 Jalan Kelang Lama",Kuala Lumpur,58200,60377848136,https://www.tomei.com.my,Luxury Goods,Consumer Cyclical,800.0
TOMYPAK HOLDINGS BERHAD,7285,"No.11, Jalan Tahana",Kawasan Perindustrian Tampoi,Johor Bahru,80350,6075352222,https://www.tomypak.com.my,Packaging & Containers,Consumer Cyclical,
TONG HERR RESOURCES BERHAD,5010,"No. 2515, Tingkat Perusahaan 4A",Perai Free Trade Zone,Perai,13600,6043903970,https://www.tong.com.my,Tools & Accessories,Industrials,
TOP BUILDERS CAPITAL BERHAD,5268,,,,,,,,,
TOP GLOVE CORPORATION BHD,7113,Top Glove Tower,"Level 21 16, Persiaran Setia Dagang Setia Alam, Seksyen U13",Shah Alam,40170,60333623098,https://www.topglove.com,Medical Instruments & Supplies,Healthcare,10700.0
TOPVISION EYE SPECIALIST BERHAD,03013,Setia Avenue: Unit 11-2 & 11-3,"No.2,Block 2, Jalan Setia Prima(S) U13/S Setia Alam Seksyen U13",Shah Alam,40170,60333439911,https://www.tvesc.com,Medical Care Facilities,Healthcare,
TOWER REAL ESTATE INVESTMENT TRUST,5111,Plaza Zurich,12 Jalan Gelenggang Bukit Damansara,Kuala Lumpur,50490,,,REIT—Office,Real Estate,
TOYO VENTURES HOLDINGS BERHAD,7173,"PT 3477, Jalan 6/1",Kawasan Perusahaan Seri Kembangan,Seri Kembangan,43300,60389423335,https://www.toyoventures.com.my,Specialty Chemicals,Basic Materials,
TPC PLUS BERHAD,7176,Simpang Ampat,Lot 942,Alor Gajah,78000,6065529355,https://www.tpc.com.my,Farm Products,Consumer Defensive,
TRADEPLUS DWA MALAYSIA MOMENTUM TRACKER,0836EA,,,,,,,,,
TRADEPLUS HSCEI DAILY (-1X) INVERSE TRACKER,0833EA,,,,,,,,,
TRADEPLUS HSCEI DAILY (2X) LEVERAGED TRACKER,0832EA,,,,,,,,,
TRADEPLUS MSCI ASIA EX JAPAN REITS TRACKER,0837EA,,,,,,,,,
TRADEPLUS NYSE FANG+ DAILY (-1X) INVERSE TRACKER,0831EA,,,,,,,,,
TRADEPLUS NYSE FANG+ DAILY (2X) LEVERAGED TRACKER,0830EA,,,,,,,,,
TRADEPLUS S&P NEW CHINA TRACKER-MYR,0829EA,,,,,,,,,
TRADEPLUS S&P NEW CHINA TRACKER-USD,0829EB,,,,,,,,,
TRADEPLUS SHARIAH GOLD TRACKER,0828EA,,,,,,,,,
TRANSOCEAN HOLDINGS BHD,7218,"Lot 2955, 2956 & 2957",Jalan Perusahaan Sungai Lokan 3 Kawasan Perusahaan Sungai Lokan,Butterworth,13400,6043322650,https://www.transocean.com.my,Integrated Freight & Logistics,Industrials,
TRC SYNERGY BERHAD,5054,TRC Business Centre,Jalan Andaman Utama,Ampang,68000,60341038000,https://www.trc.com.my,Engineering & Construction,Industrials,821.0
TRI-MODE SYSTEM (M) BERHAD,0199,Wisma Tri-Mode,No 1 (Lot 48) Jalan Sungai Chandong 24/KS11 Taman Perindustrian Pulau Indah (Fasa 3),Klang,42920,60330938118,https://www.trimode-malaysia.com.my,Integrated Freight & Logistics,Industrials,243.0
TRIVE PROPERTY GROUP BERHAD,0118,Tower 11,"Avenue 5 Level 7 No. 8, Jalan Kerinchi Bangsar South",Kuala Lumpur,59200,60322422828,https://www.trivegroup.com.my,Solar,Technology,
TROPICANA CORPORATION BERHAD,5401,Tropicana Gardens Office Tower,"Unit 1301, Level 13 No. 2A, Persiaran Surian Tropicana Indah",Petaling Jaya,47810,60376636888,https://www.tropicanacorp.com.my,Real Estate Services,Real Estate,772.0
TSH RESOURCES BERHAD,9059,Bangunan TSH,"TB 9, KM 7 Apas Road",Tawau,91000,6089912020,https://www.tsh.com.my,Farm Products,Consumer Defensive,
TSR CAPITAL BERHAD,5042,Menara TSR,"Level 16 No. 12, Jalan PJU 7/3 Mutiara Damansara",Petaling Jaya,47810,60377177717,https://www.tsrcap.com.my,Engineering & Construction,Industrials,
TT VISION HOLDINGS BERHAD,0272,Plot 106,Hilir Sungai Keluang 5 Bayan Lepas Industrial Zone Phase IV,Bayan Lepas,11900,6046456294,https://www.ttvision-tech.com,Software—Application,Technology,
TUJU SETIA BERHAD,5297,"No. 31-1, Jalan Puteri 4/8",Bandar Puteri,Puchong,47100,60380668800,https://tujusetia.my,Engineering & Construction,Industrials,212.0
TUNE PROTECT GROUP BERHAD,5230,Damansara Heights,"Level 9, Wisma Tune No. 19 Lorong Dungun Wisma Tune",Kuala Lumpur,50490,60320879000,https://www.tuneprotect.com,Insurance—Diversified,Financial Services,484.0
TURBO-MECH BERHAD,5167,"39-5, Jalan PJU 1/41",Block D1 Dataran Prima,Petaling Jaya,47301,60378055592,https://www.turbomech.com.my,Industrial Distribution,Industrials,
TURIYA BERHAD,4359,Wisma Chase Perdana,"Suite 7.3, 7th Floor Changkat Semantan Damansara Heights",Kuala Lumpur,50490,60327183800,https://www.turiya.com.my,Semiconductor Equipment & Materials,Technology,
TWL HOLDINGS BERHAD,7079,T3-13A-20,"Level 13A Menara 3, 3 Towers Jalan Ampang",Kuala Lumpur,50450,60327330038,https://twlholdings.com.my,Real Estate—Development,Real Estate,
UCHI TECHNOLOGIES BERHAD,7100,"3097, Tingkat Perusahaan 4A",Free Trade Zone,Perai,13600,6043990035,https://www.uchi.net,Electronic Components,Technology,471.0
UCI RESOURCES BERHAD,03043,"No. 6-1 & 6-2, Jalan Opera G U2/G",Taman TTDI Jaya,Shah Alam,40150,60378475955,https://utamaconcrete.com.my,Building Materials,Basic Materials,
UCREST BERHAD,0005,KPMG Tower,"Lot 6.04, Level 6 8, First Avenue Bandar Utama",Petaling Jaya,47800,60377289880,https://www.ucrest.net,Health Information Services,Healthcare,11.0
UEM EDGENTA BERHAD,1368,"Menara UEM, Tower 1","Level 17, Avenue 7 No. 8 Jalan Kerinchi The Horizon, Bangsar South City",Kuala Lumpur,59200,60327256688,https://www.uemedgenta.com,Engineering & Construction,Industrials,16481.0
UEM SUNRISE BERHAD,5148,Solaris Dutamas,"Block C5 Level U2 No. 1, Jalan Dutamas 1",Kuala Lumpur,50480,60327187788,https://www.uemsunrise.com,Real Estate—Development,Real Estate,855.0
UMEDIC GROUP BERHAD,0256,"PMT 790, Jalan Cassia Selatan 5/2",Taman Perindustrian Batu Kawan Bandar Cassia,Penang,14110,6045899676,https://www.umedic.com.my,Medical Devices,Healthcare,
UMS HOLDINGS BERHAD,7137,"No. 2, Jalan Segambut Pusat",Segambut,Kuala Lumpur,51200,60362587211,https://www.umsh.com,Industrial Distribution,Industrials,
UMS-NEIKEN GROUP BERHAD,7227,Rawang Integrated Industrial Park,"Lot 48, Jalan Industri 2/1",Rawang,48000,60360914146,https://www.ums-neiken.com,Electrical Equipment & Parts,Industrials,
UMW HOLDINGS BERHAD,4588,Menara UMW,Level 6 Jalan Puncak Off Jalan P. Ramlee,Kuala Lumpur,50250,60320252025,https://www.umw.com.my,Auto & Truck Dealerships,Consumer Cyclical,6313.0
UNI WALL APS HOLDINGS BERHAD,03017,"15, Jalan Kesuma 2/3",Bandar Tasik Kesuma,Semenyih,43700,60387231088,https://www.uniwall.com.my,Building Materials,Basic Materials,
UNIMECH GROUP BERHAD,7091,Wisma Unimech,"4934, Jalan Chain Ferry",Butterworth,12100,6043328823,https://www.unimechgroup.com,Metal Fabrication,Industrials,
UNIQUE FIRE HOLDINGS BERHAD,0257,"No. 9, Jalan Anggerik Mokara 31/55","Kota Kemuning, Seksyen 31",Shah Alam,40460,60351311226,https://www.uniquefire.com,Security & Protection Services,Industrials,159.0
UNISEM (M) BERHAD,5005,UBN Tower,"9th Floor No. 10, Jalan P. Ramlee Lot No. 9(H)",Kuala Lumpur,50250,60320723760,https://www.unisemgroup.com,Semiconductors,Technology,
UNITED MALACCA BERHAD,2593,"No. 61, Jalan Melaka Raya 8",6th Floor,Taman Melaka Raya,75000,6062823700,https://www.unitedmalacca.com.my,Farm Products,Consumer Defensive,4520.0
UNITED PLANTATIONS BERHAD,2089,Jendarata Estate,,Teluk Intan,36009,6056411411,https://www.unitedplantations.com,Farm Products,Consumer Defensive,6381.0
UNITED U-LI CORPORATION BERHAD,7133,"No. 33, Jalan Kartunis U1/47",Temasya Industrial Park Seksyen U1,Shah Alam,40150,60355695999,https://www.uli.com.my,Building Products & Equipment,Industrials,
UNITRADE INDUSTRIES BERHAD,0247,"2, Jalan Astaka U8/87",Seksyen U8 Bukit Jelutong,Shah Alam,40150,60378432828,https://www.unitrade.com.my,Industrial Distribution,Industrials,215.0
UOA DEVELOPMENT BHD,5200,VERTICAL CORPORATE TOWER B,"SUITE G-1, AVENUE 10 NO. 8, JALAN KERINCHI The Vertical, Bangsar South City",Kuala Lumpur,59200,60322459188,https://uoa.com.my/investor-relations/uoa-development,Real Estate—Development,Real Estate,
UOA REAL ESTATE INVESTMENT TRUST,5110,UOA Corporate Tower,"Lobby A, Avenue 10, The Vertical Bangsar South City No. 8, Jalan Kerinchi",Kuala Lumpur,59200,60322459188,https://www.uoareit.com.my,REIT—Diversified,Real Estate,
UPA CORPORATION BHD,7757,"Lot 8228, Batu 6.5 Miles",Jalan Kuchai Lama,Kuala Lumpur,58200,60379823888,https://www.upa.com.my,Conglomerates,Industrials,
UWC BERHAD,5292,"PMT 744-745, Jalan Cassia Selatan 5/1",Taman Perindustrian Batu Kawan Bandar Cassia,Penang,14110,6045556937,https://www.uwcberhad.com.my,Metal Fabrication,Industrials,
UZMA BERHAD,7250,Uzma Tower,"No. 2, Jalan PJU 8/8A Damansara Perdana",Petaling Jaya,47820,60376114000,https://www.uzmagroup.com,Oil & Gas Integrated,Energy,
V.S. INDUSTRY BERHAD,6963,"No. 88, Jalan I-Park SAC 5",Taman Perindustrian I-Park SAC,Senai,81400,6075528888,https://www.vs-i.com,Electronic Components,Technology,
VELESTO ENERGY BERHAD,5243,Plaza Sentral,Level 18 Block 3A Jalan Stesen Sentral 5,Kuala Lumpur,50470,60320968788,https://velesto.com,Oil & Gas Drilling,Energy,520.0
VERSATILE CREATIVE BERHAD,4995,Jalan Pandan Indah,Lot 30745 Pandan Indah,Kuala Lumpur,55100,60342921288,https://www.vc-b.com,Packaging & Containers,Consumer Cyclical,
VESTLAND BERHAD,0273,Subplace Boulevard Pusat Komersil Vestland,"Level 20 No.6, Jalan Juruanalisis U1/35 Seksyen U1",Shah Alam,40150,60350351718,https://www.vestland.com.my,Real Estate—Development,Real Estate,219.0
VINVEST CAPITAL HOLDINGS BERHAD,0069,"No.4, Jalan Seri Utara 1",Off Jalan Ipoh Batu Caves,Kuala Lumpur,68100,60362573333,https://www.vinvest.com.my,Engineering & Construction,Industrials,
VISDYNAMICS HOLDINGS BERHAD,0120,Lot 3844,Jalan TU 52 Kawasan Perindustrian Tasik Utama,Ayer Keroh,75450,6062323023,https://www.vis-dynamics.com,Semiconductor Equipment & Materials,Technology,105.0
VITROX CORPORATION BERHAD,0097,"746, Persiaran Cassia Selatan 3",Batu Kawan Industrial Park Bandar Cassia,Simpang Ampat,14110,6045459988,https://www.vitrox.com,Semiconductor Equipment & Materials,Technology,
VIZIONE HOLDINGS BERHAD,7070,PJX-HM Shah Tower,"Level 22 No. 16A, Persiaran Barat",Petaling Jaya,46050,60386053355,https://vizione.com.my,Real Estate—Development,Real Estate,
VOLCANO BERHAD,0232,"1411, Jalan Perusahaan",Kawasan Perusahaan Perai 1,Perai,13600,6043991200,https://volcano.com.my,Metal Fabrication,Industrials,
VP-DJ SHARIAH CHINA A-SHARES 100 ETF - MYR,0838EA,,,,,,,,,
VSOLAR GROUP BERHAD,0066,Menara Lien Hoe,"Lot 13.3, 13th Floor No. 8, Persiaran Tropicana Tropicana Golf & Country Resort",Petaling Jaya,47410,60376226981,https://www.vsolar.com.my,Electronics & Computer Distribution,Technology,
VSTECS BERHAD,5162,Jalan Teknologi 3/5,Lot 3 Taman Sains Selangor Kota Damansara,Petaling Jaya,47810,60362868222,https://www.vstecs.com.my,Electronics & Computer Distribution,Technology,393.0
WAH SEONG CORPORATION BERHAD,5142,"No. 59-7, The Boulevard",Mid Valley City Lingkaran Syed Putra,Kuala Lumpur,59200,60322812222,https://wahseong.com,Oil & Gas Equipment & Services,Energy,3865.0
WAJA KONSORTIUM BERHAD,0102,"No. 20-2, Pusat Perdagangan Salak II","Jalan 2/125, Taman Desa Petaling Desa Petaling",Kuala Lumpur,57100,60390540554,https://www.waja.my,Communication Equipment,Technology,
WANG-ZHENG BERHAD,7203,No.1 Jalan Utarid U5/19,Section U5,Shah Alam,40150,60378013333,https://www.wangzhengberhad.com,Paper & Paper Products,Basic Materials,
WARISAN TC HOLDINGS BERHAD,5016,"No. 15, Jalan Ipoh Kecil",3rd Floor,Kuala Lumpur,50350,60340479733,https://www.warisantc.com.my,Conglomerates,Industrials,953.0
WATTA HOLDING BERHAD,7226,Menara Cosway,12th Floor Plaza Berjaya Jalan Imbi,Kuala Lumpur,55100,60321442929,https://www.watta.com.my,Communication Equipment,Technology,
WCE HOLDINGS BERHAD,3565,Pejabat Pengurusan Lebuhraya,Pesisiran Pantai Barat Jalan Meru/KU5 Bandar Bukit Raja,Klang,41050,60330821999,https://www.wcehb.com.my,Engineering & Construction,Industrials,
WCT HOLDINGS BERHAD,9679,"B-30-01, The Ascent, Paradigm","No. 1, Jalan SS7/26A Kelana Jaya",Petaling Jaya,47301,60378066688,https://www.wct.com.my,Engineering & Construction,Industrials,1443.0
WEGMANS HOLDINGS BERHAD,0197,Lot PTD 6967,Jalan Kempas 3 Kawasan Perindustrian Bakri,Muar,84200,6069867897,https://www.wegmans.com.my,"Furnishings, Fixtures & Appliances",Consumer Cyclical,
WELLCALL HOLDINGS BERHAD,7231,"Plot 48, Jalan Johan 2/5",Kawasan Perindustrian Pengkalan II Fasa II Lahat,Pusing,31550,6053668805,https://www.wellcallholdings.com,Auto Parts,Consumer Cyclical,
WELLSPIRE HOLDINGS BERHAD,0271,"Tower 1, Etiqa Twins","Level 12 Lot D/E 11, Jalan Pinang",Kuala Lumpur,50450,60397797066,https://www.wellspireholdings.com,Food Distribution,Consumer Defensive,
WESTPORTS HOLDINGS BERHAD,5246,Westports,PO Box 266 Pulau Indah,Port Klang,42009,60331694000,https://www.westportsholdings.com,Marine Shipping,Industrials,5773.0
WHITE HORSE BERHAD,5009,"PLO 464, Jalan Gangsa",Pasir Gudang Industrial Estate,Pasir Gudang,81700,6072511111,https://www.whitehorse.my,Building Materials,Basic Materials,1385.0
WIDAD GROUP BERHAD,0162,WBG Penthouse,"Widad Semantan No. 3, Jalan Semantan Damansara Heights",Kuala Lumpur,50490,60320940009,https://widadgroup.com,Engineering & Construction,Industrials,
WILLOWGLEN MSC BERHAD,0008,Taman Sri Endah,No. 17 Jalan 2/149B Bandar Baru Sri Petaling,Kuala Lumpur,57000,60390571228,https://www.willowglen.com.my,Computer Hardware,Technology,
WMG HOLDINGS BERHAD,6378,"Wisma WMG, Lot 1 & 2",Jalan Indah Jaya Taman Indah Jaya Jalan Lintas Selatan,Sandakan,90000,6089212133,https://www.wmghb.com.my,Building Materials,Basic Materials,
WONG ENGINEERING CORPORATION BERHAD,7050,Kulim Hi-Tech Park (Phase 1),Lot 24 Jalan Hi-Tech 4,Kulim,09000,6044271788,https://www.wec.com.my,Metal Fabrication,Industrials,
WOODLANDOR HOLDINGS BHD,7025,Sungai Lalang,"Lot 1339, Batu 22 1/2",Semenyih,43500,60387232233,https://www.woodlandor.com.my,Lumber & Wood Production,Basic Materials,
WTK HOLDINGS BERHAD,4243,Bangunan Hung Ann,"No. 1, Jalan Bujang Suntong",Sibu,96000,6084326155,https://wtkholdings.com,Lumber & Wood Production,Basic Materials,
XIDELANG HOLDINGS LTD,5156,XiDeLang Industrial Park,Neikeng Town,Jinjiang,,8659586776888,https://www.xidelang.com.my,Footwear & Accessories,Consumer Cyclical,
XIN HWA HOLDINGS BERHAD,5267,"No. 2, Jalan Permatang 2",Kempas Baru,Johor Bahru,81200,6072316999,https://www.xinhwa.com.my,Integrated Freight & Logistics,Industrials,672.0
XL HOLDINGS BERHAD,7121,"B-09-09, Gateway Corporate Suites","Gateway Kiaramas No. 1, Jalan Desa Kiara Mont Kiara",Kuala Lumpur,50480,60364191385,https://www.xlhb.com.my,Farm Products,Consumer Defensive,
XOX BHD,0165,Menara Lien Hoe,"Lot 8.1, 8th Floor No. 8, Persiaran Tropicana Tropicana Golf & Country Resort",Petaling Jaya,47410,60378842388,https://www.xox.com.my,Telecom Services,Communication Services,
XOX NETWORKS BERHAD,0140,Menara Lien Hoe,"7th Floor No. 8, Persiaran Tropicana Tropicana, Golf & Country Resort",Petaling Jaya,47410,60103098998,https://www.macpie.asia,Electronics & Computer Distribution,Technology,
XOX TECHNOLOGY BERHAD,0017,Menara Lien Hoe,"Lot 17.1, 17th Floor No. 8, Persiaran Tropicana Tropicana Golf & Country Resort",Petaling Jaya,47410,60376126242,https://www.xoxtech.com.my,Telecom Services,Communication Services,
Y&G CORPORATION BHD,7003,"Lot G-01, Tower B","Ground Floor PJ City Development No. 15A, Jalan 219, Seksyen 51A",Petaling Jaya,46100,60378761188,https://www.ygcorp.com.my,Real Estate Services,Real Estate,42.0
Y.S.P.SOUTHEAST ASIA HOLDING BERHAD,7178,Menara LGB,"Level 22 No. 1, Jalan Wan Kadir Taman Tun Dr. Ismail",Kuala Lumpur,60000,60377276390,https://www.yspsah.com,Drug Manufacturers—Specialty & Generic,Healthcare,
YB VENTURES BERHAD,5048,"Lot 7020, Batu 23",Jalan Air Hitam,Kulai,81000,6076522652,https://www.alpha-tiles.com.my,Building Materials,Basic Materials,
YBS INTERNATIONAL BERHAD,0025,"K27, Jalan Perindustrian",Kawasan Perindustrian Tanjung Agas,Muar,84000,6069536088,https://www.ybsinternational.com,Specialty Industrial Machinery,Industrials,
YENHER HOLDINGS BERHAD,5300,"No. 1628, Jalan IKS Simpang Ampat 1",Taman IKS Simpang Ampat Seberang Perai Selatan,Simpang Ampat,14100,6045880887,https://yenher.com.my,Packaged Foods,Consumer Defensive,154.0
YEW LEE PACIFIC GROUP BERHAD,0248,"No 18, Jalan Johan 2/1",Kawasan Perindustrian Pengkalan II,Pusing,31550,6053668608,https://www.yewlee.com.my,Industrial Distribution,Industrials,109.0
YGL CONVERGENCE BERHAD,0086,"No. 35, Scotland Road",,Penang,10450,6042290619,https://www.yglworld.com,Electronics & Computer Distribution,Technology,
YINSON HOLDINGS BERHAD,7293,Menara South Point,Level 16 Mid Valley City Medan Syed Putra Selatan,Kuala Lumpur,59200,60322893888,https://www.yinson.com,Oil & Gas Equipment & Services,Energy,1488.0
YKGI HOLDINGS BERHAD,7020,Demak Laut Industrial Park,Lot 712 Block 7,Kuching,93050,6082433888,https://www.asteel.com.my,Steel,Basic Materials,
YLI HOLDINGS BERHAD,7014,"45, Lorong Rahim Kajai 13",Taman Tun Dr. Ismail,Kuala Lumpur,60000,60377222296,https://www.yli.com.my,Steel,Basic Materials,
YNH PROPERTY BERHAD,3158,"No. 188, Jalan PPMP 3/3",Pusat Perniagaan Manjung Point 3,Seri Manjung,32040,6056881128,https://www.ynhb.com.my,Real Estate—Development,Real Estate,
YONG TAI BERHAD,7066,"No 3, Jalan KSB - Impression 8",Impression City @ Kota Syahbandar,Malacca,75200,6062707799,https://www.yongtai.com.my,Real Estate—Development,Real Estate,
